Parent=ENST00000000233.10	gene_name=ARF5
Parent=ENST00000593468.5	gene_name=ZNF682
Parent=ENST00000593475.5	gene_name=GRIPAP1
Parent=ENST00000593490.1	gene_name=KLK8
Parent=ENST00000593495.3	gene_name=NOTCH2NLB
Parent=ENST00000593500.1	gene_name=DBP
Parent=ENST00000593513.1	gene_name=AXL
Parent=ENST00000593537.1	gene_name=NTF4
Parent=ENST00000593562.6	gene_name=GRIK5
Parent=ENST00000593587.5	gene_name=HNRNPUL1
Parent=ENST00000593606.3	gene_name=CTAG1A
Parent=ENST00000593612.1	gene_name=ZNF766
Parent=ENST00000593635.1	gene_name=ZNF730
Parent=ENST00000593646.6	gene_name=RNASEK
Parent=ENST00000593649.5	gene_name=KANK3
Parent=ENST00000593660.5	gene_name=CD209
Parent=ENST00000593662.1	gene_name=FAM236A
Parent=ENST00000593682.1	gene_name=ENSG00000269693
Parent=ENST00000593685.5	gene_name=DYRK1B
Parent=ENST00000593690.5	gene_name=PAK4
Parent=ENST00000593695.5	gene_name=PEG3
Parent=ENST00000593711.6	gene_name=ZIM2
Parent=ENST00000593726.5	gene_name=EGLN2
Parent=ENST00000593731.1	gene_name=ENSG00000268173
Parent=ENST00000593751.7	gene_name=FAM156B
Parent=ENST00000593756.6	gene_name=FGF21
Parent=ENST00000593767.3	gene_name=MED25
Parent=ENST00000593771.2	gene_name=EXOSC5
Parent=ENST00000593807.1	gene_name=ELAVL1
Parent=ENST00000593810.3	gene_name=PNMA3
Parent=ENST00000593821.5	gene_name=CD209
Parent=ENST00000593829.6	gene_name=LSM4
Parent=ENST00000593831.1	gene_name=CYP2B6
Parent=ENST00000593851.5	gene_name=C5orf58
Parent=ENST00000593863.5	gene_name=RPS19
Parent=ENST00000593880.1	gene_name=ZNF334
Parent=ENST00000593887.2	gene_name=POLD1
Parent=ENST00000593892.5	gene_name=SELENOW
Parent=ENST00000593901.5	gene_name=SYT3
Parent=ENST00000593916.5	gene_name=ZNF773
Parent=ENST00000593918.1	gene_name=ZNF525
Parent=ENST00000593919.5	gene_name=VRK3
Parent=ENST00000593920.5	gene_name=ZNF584
Parent=ENST00000593922.5	gene_name=IRF3
Parent=ENST00000593926.5	gene_name=NR1H2
Parent=ENST00000593931.1	gene_name=ZIM2
Parent=ENST00000593942.5	gene_name=PEX11G
Parent=ENST00000593945.6	gene_name=TEAD2
Parent=ENST00000593948.5	gene_name=PSG9
Parent=ENST00000593949.1	gene_name=NMRK2
Parent=ENST00000593991.5	gene_name=ENSG00000268790
Parent=ENST00000593993.7	gene_name=IL12RB1
Parent=ENST00000593997.5	gene_name=KLK3
Parent=ENST00000593999.1	gene_name=ENSG00000268434
Parent=ENST00000594009.5	gene_name=FLT3LG
Parent=ENST00000594011.5	gene_name=ZNF415
Parent=ENST00000594012.5	gene_name=ZNF43
Parent=ENST00000594013.5	gene_name=LYPD5
Parent=ENST00000594030.2	gene_name=ZNF765
Parent=ENST00000594035.5	gene_name=C19orf44
Parent=ENST00000594045.2	gene_name=ZFP36
Parent=ENST00000594047.2	gene_name=SYNM
Parent=ENST00000594051.6	gene_name=ZBTB45
Parent=ENST00000594059.1	gene_name=ENSG00000269095
Parent=ENST00000594064.5	gene_name=USF2
Parent=ENST00000594072.6	gene_name=ANKLE1
Parent=ENST00000594076.5	gene_name=ADGRE2
Parent=ENST00000594083.5	gene_name=ZNF615
Parent=ENST00000594087.1	gene_name=CCDC61
Parent=ENST00000594092.5	gene_name=VRK3
Parent=ENST00000594099.6	gene_name=DNAJB1
Parent=ENST00000594108.1	gene_name=MZF1
Parent=ENST00000594117.4	gene_name=CT45A1
Parent=ENST00000594136.2	gene_name=RAB4B-EGLN2
Parent=ENST00000594140.5	gene_name=EGLN2
Parent=ENST00000594154.5	gene_name=ZNF432
Parent=ENST00000594157.5	gene_name=BCL2L12
Parent=ENST00000594171.5	gene_name=SARS2
Parent=ENST00000594199.3	gene_name=SLC25A53
Parent=ENST00000594202.5	gene_name=FCHO1
Parent=ENST00000594211.2	gene_name=KLK9
Parent=ENST00000594214.1	gene_name=ZNF324B
Parent=ENST00000594216.1	gene_name=RAB11B
Parent=ENST00000594229.1	gene_name=ACP7
Parent=ENST00000594234.5	gene_name=MZF1
Parent=ENST00000594239.6	gene_name=IKBKG
Parent=ENST00000594245.1	gene_name=ZNF738
Parent=ENST00000594250.5	gene_name=CD22
Parent=ENST00000594268.1	gene_name=DKKL1
Parent=ENST00000594275.1	gene_name=PTGIR
Parent=ENST00000594279.5	gene_name=SIRT6
Parent=ENST00000594294.5	gene_name=ADGRE2
Parent=ENST00000594295.5	gene_name=ZNF841
Parent=ENST00000594310.1	gene_name=FFAR3
Parent=ENST00000594368.5	gene_name=MED29
Parent=ENST00000594369.6	gene_name=ZNF446
Parent=ENST00000594374.1	gene_name=ENSG00000268361
Parent=ENST00000594383.2	gene_name=SLC1A6
Parent=ENST00000594384.5	gene_name=ZNF544
Parent=ENST00000594390.5	gene_name=ZNF493
Parent=ENST00000594395.5	gene_name=ZNF780A
Parent=ENST00000594424.5	gene_name=DHPS
Parent=ENST00000594425.5	gene_name=ZNF431
Parent=ENST00000594432.1	gene_name=OR7A5
Parent=ENST00000594436.5	gene_name=MIA
Parent=ENST00000594439.5	gene_name=HOMER3
Parent=ENST00000594440.6	gene_name=ZNF841
Parent=ENST00000594442.2	gene_name=ZFP36
Parent=ENST00000594465.7	gene_name=PDE4C
Parent=ENST00000594466.6	gene_name=ZNF726
Parent=ENST00000594490.6	gene_name=COQ8B
Parent=ENST00000594493.1	gene_name=RPS11
Parent=ENST00000594523.5	gene_name=CALM3
Parent=ENST00000594530.1	gene_name=ZNF528
Parent=ENST00000594534.5	gene_name=ZNF66
Parent=ENST00000594565.6	gene_name=CT45A1
Parent=ENST00000594582.1	gene_name=MAMSTR
Parent=ENST00000594602.5	gene_name=ZNF28
Parent=ENST00000594605.6	gene_name=STAP2
Parent=ENST00000594617.7	gene_name=PDE4C
Parent=ENST00000594621.1	gene_name=HAS1
Parent=ENST00000594641.1	gene_name=KLK6
Parent=ENST00000594658.5	gene_name=CRTC1
Parent=ENST00000594663.1	gene_name=ENSG00000269035
Parent=ENST00000594664.1	gene_name=ENSG00000268643
Parent=ENST00000594665.2	gene_name=ARHGEF18
Parent=ENST00000594671.5	gene_name=DPP9
Parent=ENST00000594681.5	gene_name=ZNF677
Parent=ENST00000594682.6	gene_name=ZNF83
Parent=ENST00000594684.1	gene_name=ENSG00000269026
Parent=ENST00000594691.6	gene_name=CCDC200
Parent=ENST00000594700.5	gene_name=GMFG
Parent=ENST00000594710.2	gene_name=ZNF728
Parent=ENST00000594720.6	gene_name=COQ8B
Parent=ENST00000594765.5	gene_name=NCR1
Parent=ENST00000594768.5	gene_name=KLK11
Parent=ENST00000594769.5	gene_name=ENSG00000268083
Parent=ENST00000594786.1	gene_name=SLC27A5
Parent=ENST00000594794.5	gene_name=HOMER3
Parent=ENST00000594797.6	gene_name=PET100
Parent=ENST00000594800.5	gene_name=RAB4B
Parent=ENST00000594814.6	gene_name=LRIT3
Parent=ENST00000594824.5	gene_name=MYO9B
Parent=ENST00000594866.3	gene_name=BICRA
Parent=ENST00000594901.2	gene_name=ZNF587B
Parent=ENST00000594943.1	gene_name=ZNF549
Parent=ENST00000594947.6	gene_name=ZNF257
Parent=ENST00000594948.5	gene_name=VRK3
Parent=ENST00000594975.5	gene_name=EPS15L1
Parent=ENST00000594991.5	gene_name=SLC1A5
Parent=ENST00000594999.1	gene_name=MRPL34
Parent=ENST00000595018.5	gene_name=HNRNPUL1
Parent=ENST00000595022.5	gene_name=DTNA
Parent=ENST00000595033.5	gene_name=FCHO1
Parent=ENST00000595042.5	gene_name=FPR1
Parent=ENST00000595065.6	gene_name=MAGEA9B
Parent=ENST00000595066.5	gene_name=PGPEP1
Parent=ENST00000595068.5	gene_name=USF2
Parent=ENST00000595073.5	gene_name=KXD1
Parent=ENST00000595090.6	gene_name=RUVBL2
Parent=ENST00000595091.6	gene_name=ZNF845
Parent=ENST00000595101.5	gene_name=USE1
Parent=ENST00000595124.5	gene_name=PSG1
Parent=ENST00000595125.5	gene_name=ATF5
Parent=ENST00000595139.2	gene_name=DNAJB1
Parent=ENST00000595140.5	gene_name=PSG3
Parent=ENST00000595158.5	gene_name=UBA52
Parent=ENST00000595182.5	gene_name=KLHL26
Parent=ENST00000595193.5	gene_name=ZNF415
Parent=ENST00000595217.1	gene_name=NKG7
Parent=ENST00000595224.5	gene_name=MAGIX
Parent=ENST00000595227.5	gene_name=NAPA
Parent=ENST00000595228.4	gene_name=SCGB1C2
Parent=ENST00000595235.6	gene_name=SSX4B
Parent=ENST00000595290.6	gene_name=OPN1MW
Parent=ENST00000595295.1	gene_name=ZNF814
Parent=ENST00000595322.1	gene_name=SYNGR4
Parent=ENST00000595329.5	gene_name=FBXO17
Parent=ENST00000595337.5	gene_name=DEDD2
Parent=ENST00000595356.5	gene_name=PSG1
Parent=ENST00000595358.5	gene_name=CCDC61
Parent=ENST00000595387.1	gene_name=B3GNT3
Parent=ENST00000595396.2	gene_name=LRRC63
Parent=ENST00000595401.1	gene_name=ZNF430
Parent=ENST00000595412.5	gene_name=DMRTC1
Parent=ENST00000595425.5	gene_name=DMAC2
Parent=ENST00000595437.5	gene_name=FARP1
Parent=ENST00000595444.1	gene_name=MRPL34
Parent=ENST00000595461.5	gene_name=ZNF43
Parent=ENST00000595464.3	gene_name=C5AR2
Parent=ENST00000595465.6	gene_name=AKAP8L
Parent=ENST00000595472.1	gene_name=ADGRE3
Parent=ENST00000595483.5	gene_name=BLVRB
Parent=ENST00000595510.1	gene_name=FLT3LG
Parent=ENST00000595515.5	gene_name=PRKD2
Parent=ENST00000595531.5	gene_name=TGFBRAP1
Parent=ENST00000595535.5	gene_name=SPTBN4
Parent=ENST00000595541.1	gene_name=SIN3B
Parent=ENST00000595547.5	gene_name=KLK13
Parent=ENST00000595559.1	gene_name=ZNF417
Parent=ENST00000595562.1	gene_name=ENSG00000268870
Parent=ENST00000595564.5	gene_name=PAF1
Parent=ENST00000595583.5	gene_name=MAGEA2
Parent=ENST00000595607.6	gene_name=ZNF114
Parent=ENST00000595615.1	gene_name=SELENOW
Parent=ENST00000595618.5	gene_name=MYO9B
Parent=ENST00000595625.1	gene_name=HRC
Parent=ENST00000595632.5	gene_name=BABAM1
Parent=ENST00000595635.5	gene_name=ZNF320
Parent=ENST00000595636.1	gene_name=GMFG
Parent=ENST00000595645.5	gene_name=TMIGD2
Parent=ENST00000595646.6	gene_name=ZNF468
Parent=ENST00000595652.5	gene_name=SCN1B
Parent=ENST00000595661.5	gene_name=ZNF473
Parent=ENST00000595669.5	gene_name=JOSD2
Parent=ENST00000595676.1	gene_name=ENSG00000268465
Parent=ENST00000595683.5	gene_name=UBA52
Parent=ENST00000595684.5	gene_name=NIBAN3
Parent=ENST00000595687.6	gene_name=ZNF780A
Parent=ENST00000595689.3	gene_name=SSX4
Parent=ENST00000595736.1	gene_name=ZNF682
Parent=ENST00000595753.6	gene_name=SLC35E1
Parent=ENST00000595766.1	gene_name=ZNF799
Parent=ENST00000595790.5	gene_name=FAM71E1
Parent=ENST00000595793.6	gene_name=KLK13
Parent=ENST00000595796.5	gene_name=SLC38A5
Parent=ENST00000595798.5	gene_name=ZNF611
Parent=ENST00000595812.2	gene_name=DAOA
Parent=ENST00000595813.5	gene_name=ZNF415
Parent=ENST00000595820.6	gene_name=KLK7
Parent=ENST00000595830.5	gene_name=ZNF418
Parent=ENST00000595838.5	gene_name=ADAMTS10
Parent=ENST00000595839.5	gene_name=ADGRE2
Parent=ENST00000595840.1	gene_name=LRRC25
Parent=ENST00000595883.6	gene_name=SPIB
Parent=ENST00000595891.2	gene_name=MBD3L1
Parent=ENST00000595904.6	gene_name=POLD1
Parent=ENST00000595923.5	gene_name=CREB3L3
Parent=ENST00000595944.1	gene_name=ZSCAN18
Parent=ENST00000595948.5	gene_name=IL4I1
Parent=ENST00000595952.5	gene_name=KLK3
Parent=ENST00000595962.6	gene_name=ZNF480
Parent=ENST00000595973.3	gene_name=GDF15
Parent=ENST00000595977.5	gene_name=ZNF563
Parent=ENST00000595981.5	gene_name=ZNF544
Parent=ENST00000595985.1	gene_name=TRAPPC5
Parent=ENST00000595991.1	gene_name=FPR3
Parent=ENST00000595992.6	gene_name=DNAJB1
Parent=ENST00000596005.2	gene_name=GOLGA7B
Parent=ENST00000596014.5	gene_name=PNKP
Parent=ENST00000596019.5	gene_name=ZNF682
Parent=ENST00000596046.1	gene_name=RPS5
Parent=ENST00000596049.5	gene_name=PIH1D1
Parent=ENST00000596053.5	gene_name=ZNF714
Parent=ENST00000596073.6	gene_name=TECR
Parent=ENST00000596074.5	gene_name=SPIB
Parent=ENST00000596075.2	gene_name=DNAJB1
Parent=ENST00000596085.1	gene_name=ZNF551
Parent=ENST00000596124.3	gene_name=ELL
Parent=ENST00000596136.5	gene_name=USE1
Parent=ENST00000596148.3	gene_name=TRAPPC5
Parent=ENST00000596149.5	gene_name=CLPP
Parent=ENST00000596188.2	gene_name=SLITRK4
Parent=ENST00000596209.4	gene_name=ZNF99
Parent=ENST00000596211.5	gene_name=ZNF675
Parent=ENST00000596217.1	gene_name=NUP62
Parent=ENST00000596251.6	gene_name=DEDD2
Parent=ENST00000596260.1	gene_name=PTGIR
Parent=ENST00000596273.5	gene_name=UBA52
Parent=ENST00000596281.1	gene_name=ZNF584
Parent=ENST00000596288.7	gene_name=MCM3
Parent=ENST00000596290.5	gene_name=ZNF616
Parent=ENST00000596302.5	gene_name=ZNF493
Parent=ENST00000596304.5	gene_name=UBA52
Parent=ENST00000596315.5	gene_name=EMP3
Parent=ENST00000596341.5	gene_name=ZNF446
Parent=ENST00000596348.2	gene_name=SCN1B
Parent=ENST00000596358.6	gene_name=NOSIP
Parent=ENST00000596362.1	gene_name=CALM3
Parent=ENST00000596363.5	gene_name=CLEC4M
Parent=ENST00000596368.1	gene_name=SAMD4B
Parent=ENST00000596389.5	gene_name=DMRTC1
Parent=ENST00000596399.2	gene_name=LIM2
Parent=ENST00000596400.1	gene_name=ENSG00000269533
Parent=ENST00000596435.5	gene_name=FLT3LG
Parent=ENST00000596459.5	gene_name=ELAVL1
Parent=ENST00000596476.1	gene_name=ZNF85
Parent=ENST00000596480.6	gene_name=SSX2B
Parent=ENST00000596504.1	gene_name=ZNF175
Parent=ENST00000596516.3	gene_name=SETSIP
Parent=ENST00000596535.3	gene_name=FAM236B
Parent=ENST00000596536.6	gene_name=FCHO1
Parent=ENST00000596542.1	gene_name=ENSG00000269307
Parent=ENST00000596558.6	gene_name=FKBP8
Parent=ENST00000596571.5	gene_name=MYH14
Parent=ENST00000596580.2	gene_name=FARP1
Parent=ENST00000596604.5	gene_name=ZNF814
Parent=ENST00000596652.5	gene_name=ZNF544
Parent=ENST00000596657.1	gene_name=ALKBH7
Parent=ENST00000596676.2	gene_name=SMCO4
Parent=ENST00000596702.5	gene_name=ZNF611
Parent=ENST00000596708.2	gene_name=CHMP2A
Parent=ENST00000596730.1	gene_name=PSG9
Parent=ENST00000596731.7	gene_name=WDR83OS
Parent=ENST00000596733.7	gene_name=FAM156A
Parent=ENST00000596745.5	gene_name=DTNA
Parent=ENST00000596755.1	gene_name=TRAPPC2B
Parent=ENST00000596758.5	gene_name=TRIP10
Parent=ENST00000596764.5	gene_name=VAV1
Parent=ENST00000596765.5	gene_name=IRF3
Parent=ENST00000596797.1	gene_name=ZNF737
Parent=ENST00000596802.5	gene_name=SIN3B
Parent=ENST00000596822.5	gene_name=IRF3
Parent=ENST00000596825.5	gene_name=ZNF544
Parent=ENST00000596827.5	gene_name=DMRTC2
Parent=ENST00000596831.1	gene_name=ENSG00000268163
Parent=ENST00000596853.6	gene_name=DNAJB1
Parent=ENST00000596873.1	gene_name=RPS11
Parent=ENST00000596894.5	gene_name=ZNF546
Parent=ENST00000596905.1	gene_name=EXOSC5
Parent=ENST00000596918.5	gene_name=ENSG00000268193
Parent=ENST00000596926.5	gene_name=TUBB4A
Parent=ENST00000596929.5	gene_name=ZNF544
Parent=ENST00000596930.5	gene_name=ZNF83
Parent=ENST00000596931.5	gene_name=KLK15
Parent=ENST00000596939.1	gene_name=ZNF671
Parent=ENST00000596951.5	gene_name=FCHO1
Parent=ENST00000596955.1	gene_name=KLK13
Parent=ENST00000596965.5	gene_name=CGB7
Parent=ENST00000596975.5	gene_name=FCGRT
Parent=ENST00000596991.6	gene_name=ADGRE2
Parent=ENST00000597011.5	gene_name=BCAT2
Parent=ENST00000597013.5	gene_name=ZNF616
Parent=ENST00000597017.5	gene_name=KDELR1
Parent=ENST00000597020.5	gene_name=AP2S1
Parent=ENST00000597029.5	gene_name=NUP62
Parent=ENST00000597035.5	gene_name=MAG
Parent=ENST00000597037.1	gene_name=ZNF724
Parent=ENST00000597040.1	gene_name=ZNF208
Parent=ENST00000597055.1	gene_name=RSPH6A
Parent=ENST00000597065.1	gene_name=ZNF836
Parent=ENST00000597078.5	gene_name=ZNF429
Parent=ENST00000597083.5	gene_name=ZNF486
Parent=ENST00000597161.6	gene_name=ZNF83
Parent=ENST00000597185.1	gene_name=PTGIR
Parent=ENST00000597186.5	gene_name=ZNF329
Parent=ENST00000597188.6	gene_name=ADAMTS10
Parent=ENST00000597198.5	gene_name=IRF3
Parent=ENST00000597214.1	gene_name=GPR42
Parent=ENST00000597229.2	gene_name=ZNF358
Parent=ENST00000597252.5	gene_name=ZNF836
Parent=ENST00000597255.1	gene_name=CNFN
Parent=ENST00000597273.1	gene_name=ZNF432
Parent=ENST00000597275.5	gene_name=CCDC120
Parent=ENST00000597279.5	gene_name=EMP3
Parent=ENST00000597314.5	gene_name=ZNF85
Parent=ENST00000597342.5	gene_name=ZNF814
Parent=ENST00000597400.5	gene_name=ZNF548
Parent=ENST00000597410.1	gene_name=ENSG00000268533
Parent=ENST00000597419.1	gene_name=HPN
Parent=ENST00000597431.2	gene_name=PGPEP1
Parent=ENST00000597436.5	gene_name=CCDC124
Parent=ENST00000597445.1	gene_name=MCEMP1
Parent=ENST00000597451.5	gene_name=UBA52
Parent=ENST00000597457.5	gene_name=DMAC2
Parent=ENST00000597483.5	gene_name=KLK3
Parent=ENST00000597503.5	gene_name=ZNF415
Parent=ENST00000597505.5	gene_name=DCDC1
Parent=ENST00000597510.6	gene_name=CT45A3
Parent=ENST00000597512.1	gene_name=FCHO1
Parent=ENST00000597519.5	gene_name=ELSPBP1
Parent=ENST00000597551.6	gene_name=FLT3LG
Parent=ENST00000597582.2	gene_name=ZNF837
Parent=ENST00000597584.5	gene_name=SNAPC2
Parent=ENST00000597590.5	gene_name=FSD1
Parent=ENST00000597595.6	gene_name=GMFG
Parent=ENST00000597597.1	gene_name=ZNF83
Parent=ENST00000597599.5	gene_name=DTNA
Parent=ENST00000597629.3	gene_name=ZFP36
Parent=ENST00000597630.3	gene_name=ERFL
Parent=ENST00000597639.5	gene_name=DYRK1B
Parent=ENST00000597658.1	gene_name=ENSG00000268133
Parent=ENST00000597674.5	gene_name=DTNA
Parent=ENST00000597692.1	gene_name=ENSG00000269242
Parent=ENST00000597700.6	gene_name=ZNF530
Parent=ENST00000597707.5	gene_name=KLK7
Parent=ENST00000597711.5	gene_name=SMIM7
Parent=ENST00000597721.1	gene_name=PSPN
Parent=ENST00000597723.5	gene_name=NUP62
Parent=ENST00000597743.5	gene_name=CALM3
Parent=ENST00000597747.5	gene_name=ZNF615
Parent=ENST00000597748.5	gene_name=ZNF415
Parent=ENST00000597761.7	gene_name=ZNF730
Parent=ENST00000597765.2	gene_name=GDF15
Parent=ENST00000597784.5	gene_name=MIA
Parent=ENST00000597807.1	gene_name=ZNF814
Parent=ENST00000597810.5	gene_name=ZNF738
Parent=ENST00000597824.1	gene_name=SIGLECL1
Parent=ENST00000597832.5	gene_name=ZNF814
Parent=ENST00000597836.5	gene_name=OCEL1
Parent=ENST00000597848.2	gene_name=CHMP2A
Parent=ENST00000597849.5	gene_name=DPP9
Parent=ENST00000597850.2	gene_name=ZIK1
Parent=ENST00000597853.5	gene_name=CGB7
Parent=ENST00000597855.5	gene_name=SPIB
Parent=ENST00000597864.1	gene_name=ZNF530
Parent=ENST00000597921.6	gene_name=FCER2
Parent=ENST00000597937.5	gene_name=EPS15L1
Parent=ENST00000597959.1	gene_name=ENSG00000269711
Parent=ENST00000597960.7	gene_name=FKBP8
Parent=ENST00000597961.1	gene_name=ENSG00000269590
Parent=ENST00000597972.5	gene_name=ZNF682
Parent=ENST00000597976.5	gene_name=ZNF880
Parent=ENST00000598006.1	gene_name=TUBB4A
Parent=ENST00000598031.1	gene_name=ENSG00000268750
Parent=ENST00000598034.5	gene_name=GMFG
Parent=ENST00000598071.6	gene_name=ZNF615
Parent=ENST00000598087.3	gene_name=TMSB15B
Parent=ENST00000598088.5	gene_name=SPHK2
Parent=ENST00000598095.5	gene_name=CD37
Parent=ENST00000598098.5	gene_name=RPS5
Parent=ENST00000598142.5	gene_name=DTNA
Parent=ENST00000598162.5	gene_name=BCAT2
Parent=ENST00000598168.5	gene_name=NR1H2
Parent=ENST00000598183.1	gene_name=ZNF586
Parent=ENST00000598188.6	gene_name=BABAM1
Parent=ENST00000598192.5	gene_name=ZNF528
Parent=ENST00000598197.1	gene_name=USP29
Parent=ENST00000598205.5	gene_name=MYH14
Parent=ENST00000598234.6	gene_name=ENSG00000188897
Parent=ENST00000598235.2	gene_name=DNAJB1
Parent=ENST00000598239.5	gene_name=KLK15
Parent=ENST00000598245.2	gene_name=MAGEA3
Parent=ENST00000598249.6	gene_name=SPTBN4
Parent=ENST00000598265.2	gene_name=TEX101
Parent=ENST00000598288.5	gene_name=ZNF43
Parent=ENST00000598293.6	gene_name=CPT1C
Parent=ENST00000598306.2	gene_name=BCL2L12
Parent=ENST00000598312.6	gene_name=ZNF329
Parent=ENST00000598322.2	gene_name=ENSG00000269825
Parent=ENST00000598334.5	gene_name=DTNA
Parent=ENST00000598361.4	gene_name=ENSG00000281039
Parent=ENST00000598381.5	gene_name=ZNF43
Parent=ENST00000598383.3	gene_name=H3Y1
Parent=ENST00000598398.5	gene_name=HAMP
Parent=ENST00000598409.6	gene_name=SMIM17
Parent=ENST00000598410.5	gene_name=PEG3
Parent=ENST00000598418.6	gene_name=JOSD2
Parent=ENST00000598424.5	gene_name=SLC27A1
Parent=ENST00000598441.6	gene_name=SNRNP70
Parent=ENST00000598475.1	gene_name=SPANXN2
Parent=ENST00000598485.6	gene_name=C19orf54
Parent=ENST00000598490.1	gene_name=PRR19
Parent=ENST00000598494.5	gene_name=CRB3
Parent=ENST00000598495.5	gene_name=RPS5
Parent=ENST00000598504.5	gene_name=SLC1A6
Parent=ENST00000598513.6	gene_name=ZNF677
Parent=ENST00000598519.2	gene_name=ZNF628
Parent=ENST00000598523.3	gene_name=GABRQ
Parent=ENST00000598543.5	gene_name=MAGEA2
Parent=ENST00000598564.5	gene_name=SH3GL1
Parent=ENST00000598576.5	gene_name=NCR1
Parent=ENST00000598581.3	gene_name=SLC6A14
Parent=ENST00000598585.1	gene_name=EMC10
Parent=ENST00000598614.1	gene_name=SIGLEC12
Parent=ENST00000598644.5	gene_name=CFAP221
Parent=ENST00000598664.5	gene_name=ENSG00000268400
Parent=ENST00000598692.2	gene_name=DNAJB1
Parent=ENST00000598716.3	gene_name=CT45A3
Parent=ENST00000598725.5	gene_name=SUPT5H
Parent=ENST00000598727.5	gene_name=DEDD2
Parent=ENST00000598742.6	gene_name=RPS19
Parent=ENST00000598744.1	gene_name=ZNF304
Parent=ENST00000598753.1	gene_name=ENSG00000269755
Parent=ENST00000598766.1	gene_name=TMEM145
Parent=ENST00000598770.5	gene_name=ZNF773
Parent=ENST00000598774.6	gene_name=DTNA
Parent=ENST00000598776.1	gene_name=FPR2
Parent=ENST00000598779.5	gene_name=NUMBL
Parent=ENST00000598780.5	gene_name=UBA52
Parent=ENST00000598785.5	gene_name=AURKC
Parent=ENST00000598800.5	gene_name=DPP9
Parent=ENST00000598806.5	gene_name=ZNF677
Parent=ENST00000598808.5	gene_name=IRF3
Parent=ENST00000598810.5	gene_name=TEAD2
Parent=ENST00000598830.5	gene_name=KXD1
Parent=ENST00000598831.5	gene_name=SARS2
Parent=ENST00000598840.5	gene_name=SAE1
Parent=ENST00000598845.5	gene_name=ZNF780B
Parent=ENST00000598865.5	gene_name=PTGIR
Parent=ENST00000598871.5	gene_name=CALM3
Parent=ENST00000598884.1	gene_name=ENSG00000167774
Parent=ENST00000598885.5	gene_name=ZNF586
Parent=ENST00000598895.5	gene_name=ZNF548
Parent=ENST00000598904.5	gene_name=RINL
Parent=ENST00000598913.5	gene_name=SAMD4B
Parent=ENST00000598924.1	gene_name=LMTK3
Parent=ENST00000598925.5	gene_name=RPL37A
Parent=ENST00000598928.1	gene_name=ZNF256
Parent=ENST00000598935.5	gene_name=PCP2
Parent=ENST00000598953.1	gene_name=FPR2
Parent=ENST00000598963.3	gene_name=HSFX2
Parent=ENST00000599000.5	gene_name=KXD1
Parent=ENST00000599005.1	gene_name=CEACAM8
Parent=ENST00000599006.5	gene_name=KLHL26
Parent=ENST00000599012.5	gene_name=ZNF677
Parent=ENST00000599029.2	gene_name=SPHK2
Parent=ENST00000599056.5	gene_name=ZNF160
Parent=ENST00000599062.5	gene_name=AURKC
Parent=ENST00000599105.5	gene_name=NR1H2
Parent=ENST00000599111.5	gene_name=PLA2G4C
Parent=ENST00000599117.5	gene_name=SUPT5H
Parent=ENST00000599124.1	gene_name=NIBAN3
Parent=ENST00000599144.5	gene_name=IRF3
Parent=ENST00000599157.5	gene_name=HSD17B14
Parent=ENST00000599164.6	gene_name=NIBAN3
Parent=ENST00000599168.1	gene_name=ZNF675
Parent=ENST00000599174.3	gene_name=CCDC177
Parent=ENST00000599180.3	gene_name=FFAR2
